%
% Integrated Log Set
%
% integratedLogSetV1.dat
% [generated from processIntegratedLogSetV1.m]
% [note : MATLAB loadable]
%
% columns are tab delimited
% row    = single depth sample
% column = single data category
%
% Well logs from Frio Brine Pilot #1 
% [For Frio C Reservoir Unit]
%
% UWI 5X2500071
%
% E/W  :  3737528.82 ft.
% N/S  :   160437.85 ft.
%
% C.  Data Comp.        Unit
% ---------------------------
% 1.  wireline depth    (m)
% 2.  wireline depth    (ft)
% 3.  density           (g/cc) 
% 4.  caliper           (inches) 
% 5.  gamma             (API) 
% 6.  thorium           (ppm) 
% 7.  uranium           (ppm) 
% 8.  potassium         (cfcf) 
% 9.  neutron porosity  (fraction) 
% 10. density porosity  (fraction) 
% 11. sp                (millivolts)
% 12. total resitivity  (ohms) 
% 13. Vp                (m/s)
% 14. Vs                (m/s)
%
% NOTES 
% 1-12  from frioBrine1_baseLogsPII.las
% 13,14 from Frio_compressional_shear_DSI_borehole_compensated.las
%
% 6-8   from spectral gamma
% 13,14 from dipole sonic
%
% Depth range : 4700-5200 ft
%               1000 samples
%
%
% Minor Proc. steps
% ---------------------------------
% a) LAS header strip
% b) column extraction
% c) set merge
% d) data subsection
% e) interpolate onto common mesh
% f) attach new header
% g) write out
%
%
% Assembled by Jonathan Ajo-Franlin, Mar.2nd,2006
%
1438.738739	4720.271453	2.221007	8.316145	125.595628	16.912058	1.413301	0.016588	0.571441	0.260002	41.937106	0.730081	2372.358017	845.481851
1438.891892	4720.773924	2.224357	8.361183	134.996210	16.781881	1.495633	0.016025	0.543977	0.258008	41.698121	0.741139	2361.844172	847.368256
1439.045045	4721.276395	2.221215	8.305684	138.357861	17.658109	1.513850	0.015556	0.516228	0.259900	41.221790	0.747269	2371.159014	877.543875
1439.198198	4721.778865	2.220205	8.444663	135.363820	18.474085	1.431150	0.016093	0.523711	0.260435	40.730980	0.746357	2395.606196	904.544848
1439.351351	4722.281336	2.226284	8.503628	134.589659	19.144981	1.270552	0.017090	0.527141	0.256783	40.977647	0.753963	2412.289638	909.148979
1439.504505	4722.783807	2.233134	8.547227	132.757544	18.902679	1.057991	0.016861	0.503458	0.252648	41.318237	0.770060	2413.686078	906.086656
1439.657658	4723.286278	2.234791	8.527410	133.418188	18.285941	1.140339	0.016304	0.490517	0.251615	41.476551	0.771988	2406.312981	917.460421
1439.810811	4723.788749	2.239584	8.141405	129.955195	18.475980	1.107057	0.016234	0.499588	0.248695	41.875645	0.762752	2391.058217	946.623269
1439.963964	4724.291220	2.241824	7.996171	124.810692	19.457607	1.105833	0.015873	0.547960	0.247403	41.671149	0.759631	2367.856199	926.889157
1440.117117	4724.793691	2.235333	8.386270	120.987012	19.186230	1.353157	0.015432	0.553612	0.251348	41.304030	0.760711	2349.273520	888.399971
